"fips","trump","covid","pop","urban","poverty","seniors","income"
19011,1,2.95608766866859,25642,1,7.9,18.5905935574448,62799
19013,0,5.03443900670654,132408,1,16.3,16.4030874267416,52320
19015,1,3.10483564867532,26346,0,8.8,18.4240491915281,63099
19017,1,3.42726580350343,24947,1,6.6,19.585521305167,74646
19019,1,2.72654370489174,21199,0,10.6,17.8593329874051,59724
19021,1,11.9502868068834,19874,0,10.2,16.0913756667002,52683
19023,1,3.21892839947727,14539,0,9,22.3330352844075,57971
19025,1,3.89730900092793,9699,0,11.3,22.9405093308589,54865
19027,1,6.44040885184083,20154,0,8,20.3185471866627,60531
19029,1,3.9907192575406,12930,0,12.6,23.1786542923434,50356
19031,1,3.01175712675149,18627,0,7.6,19.7025822730445,67597
19033,1,3.95338476328933,42647,0,10.4,21.7740989987572,51939
19035,1,4.11624414804346,11321,0,9.4,24.0349792421164,56312
19037,1,3.47709796054831,11964,0,8.6,20.7706452691408,64190
19039,1,3.96901199193463,9423,0,11.2,18.49729385546,52541
19041,1,3.76843932068923,16134,0,9.7,20.7264162637908,56338
19043,1,3.49168375484165,17556,0,9.4,23.7696514012303,53968
19045,1,3.65664903908165,46518,0,12.5,19.6913022915861,51317
19047,1,8.3751019932393,17158,0,12.3,17.5195244200956,54828
19049,0,4.25704147261033,90180,1,5.2,11.9904635174096,87267
19051,1,2.46201619163802,9017,0,12.7,17.8884329599645,54830
19053,1,2.3574144486692,7890,0,20.3,20.0760456273764,41101
19055,1,5.41332239732849,17069,0,9,19.2864256839885,61342
19057,1,4.23118197148551,39138,0,12.7,20.8237518524196,51805
19059,1,4.97872092345362,17153,0,7.8,26.1470296741095,55603
19061,1,6.23412559109588,96854,1,11.3,17.9744770479278,60367
19063,1,5.16589214308873,9253,0,11.2,21.3876580568464,51497
19065,1,2.48728382502543,19660,0,11.7,21.500508646999,50893
19067,1,3.18507708901719,15761,0,11.4,21.8069919421356,53811
19069,1,4.13868036349269,10124,0,9.9,20.989727380482,59367
19071,1,3.28900328900329,6993,0,10,22.6512226512227,54658
19073,1,2.42734662064358,8981,0,12.1,22.0799465538359,51861
19075,1,3.17782834850455,12304,1,6.8,20.879388816645,65060
19077,1,4.22574626865672,10720,1,11.4,22.4533582089552,60306
19079,1,3.47779561262707,14952,0,8.4,20.4989299090423,56738
19081,1,4.07953696788648,10712,0,8.5,22.4701269604182,60859
19083,1,3.46810528811952,16868,0,9.9,22.0298790609438,55303
19085,1,5.34172916371869,14134,1,9.7,19.704259233055,60044
19087,1,5.97996711018089,20067,0,11,18.9664623511237,55856
19089,1,3.26548383585501,9187,0,10.2,20.877326657233,53500
19091,1,4.35738975594428,9547,0,9.7,21.5250864145805,60166
19093,1,3.81523169127321,6841,0,10.3,22.2043560882912,60312
19095,1,3.14726472957066,16141,0,7.4,18.9641286165665,64188
19097,1,4.16838205022643,19432,0,11.1,20.8985179086044,54663
19099,1,3.64228605270951,37147,0,10.2,19.1374808194471,60378
19101,0,1.60491812197378,18381,0,16.3,22.4090093030847,46715
19103,0,4.21459738199127,151260,1,15.8,11.7255057516858,64387
19105,1,3.10933281912842,20744,1,11.4,20.5987273428461,55405
19107,1,2.26894865525672,10225,0,12.5,21.4376528117359,52122
19109,1,3.59538502817279,14908,0,10.1,23.7322243090958,55486
19111,1,3.29760681250918,34055,0,14.6,20.3112611951255,48241
19113,0,3.12249622635663,225909,1,9.4,15.803708572921,64878
19115,1,5.05864446235115,11169,0,10.7,18.4886740084162,49585
19117,1,2.6257952573742,8645,0,15.1,21.7698091382302,49956
19119,1,5.14774362882059,11811,0,6.9,18.1187029040725,69048
19121,1,2.49246107452766,16249,1,7,16.9856606560404,74794
19123,1,3.65909090909091,22000,0,12.4,18.3045454545455,56492
19125,1,3.53219385158799,33407,0,9.2,17.8315921812794,63491
19127,1,5.81276106150421,39981,0,11.3,18.1886396038118,59552
19129,1,3.26628161720773,15063,1,8.6,18.4159861913297,64271
19131,1,3.14126218185259,10569,0,9.2,21.1562115621156,59558
19133,1,3.20313400161309,8679,0,13.9,24.6111303145524,50530
19135,1,3.62002567394095,7790,0,11.6,19.9614890885751,56541
19137,1,2.18934319704089,10003,0,13.9,21.4335699290213,49966
19139,1,3.84122621072003,42929,0,11.8,16.6437606280137,58465
19141,1,6.04768786127168,13840,0,9.1,20.6575144508671,53147
19143,1,5.33112582781457,6040,0,9.4,21.5066225165563,60627
19145,1,3.06249590137058,15249,0,13.5,22.3227752639517,54313
19147,1,4.03180647328928,8929,0,9.7,21.9285474297234,55322
19149,1,7.48356246264196,25095,1,8.1,18.3741781231321,66360
19151,1,4.25816023738872,6740,0,11.1,23.026706231454,55865
19153,0,4.32262460899336,487204,1,9.9,13.060442853507,68479
19155,1,3.87136091005314,93533,1,11.8,17.4644243208279,56337
19157,1,2.93063800203219,18699,0,10.6,20.7872078720787,56170
19159,1,2.21417069243156,4968,0,14.3,24.537037037037,48754
19161,1,4.70212984874987,9719,0,11.2,23.4900709949583,56698
19163,0,3.12898553233727,173283,1,12.4,16.2404852178229,59865
19165,1,3.81758507514251,11578,0,7.9,22.6118500604595,58862
19167,1,7.73725973244722,34909,0,6.3,15.8583746311839,70162
19169,0,4.44319861373019,98105,1,18.9,12.0401610519342,57464
19171,1,6.3949361097965,16904,0,11.4,19.7290582110743,56954
19173,1,4.50654175415926,6191,0,12.8,22.112744306251,47781
19175,1,2.4354721255765,12359,0,13.4,20.5841896593576,49887
19177,1,3.03418803418803,7020,0,13.1,22.4501424501424,47905
19179,1,4.77204942479761,35205,0,14.7,18.000284050561,48226
19181,1,2.86743967408336,51056,1,7.1,15.7180350987151,78192
19183,1,3.49126055733707,22141,1,8.8,19.2945214759948,65849
19185,1,3.03077644118107,6401,0,13,22.1215435088267,46725
19187,1,5.83841001185324,36277,0,13.7,18.3422002921962,52093
19189,1,5.33371363377068,10518,0,9.1,21.5154972428218,54433
19191,1,2.78596035748165,20029,0,9.8,20.6899995007239,61807
19193,1,7.67317801031803,102539,1,13.8,15.0879177678737,60059
19195,1,2.2943781027774,7453,0,9.8,20.5420635985509,58587
19197,1,6.548463356974,12690,0,10.6,22.7265563435776,54802
20001,1,1.02860816457731,12444,0,18.9,20.7087753134041,44423
20003,1,2.93221629855293,7878,0,13.1,21.2744351358213,50646
20005,1,3.31624776137837,16193,0,15.5,17.1617365528315,49332
20007,1,1.96779964221825,4472,0,12.8,22.9651162790698,47634
20009,1,3.14426869901574,26111,0,14.5,19.2179541189537,49991
20011,1,2.14973043062854,14653,0,16,19.716099092336,41807
20013,1,2.91727443217337,9598,0,13.3,20.5042717232757,47529
20015,1,2.48333707781023,66765,1,9.6,15.1711225941736,65953
20017,1,4.48839863065805,2629,0,10.3,25.1426397869912,50981
20019,1,0.967059534602599,3309,0,17.2,26.7452402538531,41129
20021,1,3.7172120909318,20015,0,16.5,19.3005246065451,44475
20023,1,5.30075187969925,2660,0,12.4,26.9548872180451,43274
20025,1,3.74064837905237,2005,0,13.1,21.9451371571072,51235
20027,1,1.63811429285982,7997,0,10.7,22.9836188570714,52681
20029,1,2.30266926337496,8729,0,16,21.5946843853821,44467
20031,1,2.23490829588242,8233,0,10.7,21.4502611441759,58371
20033,1,1.31578947368421,1748,0,11.2,25.5720823798627,46818
20035,1,1.7263899142484,35218,0,15.4,18.2293145550571,47864
20037,1,3.96217227504549,39019,0,17.7,15.5180809349291,43852
20039,1,5.08533611981888,2871,0,13.6,28.143504005573,44774
20041,1,2.03023988887108,18717,0,10.9,19.7574397606454,50605
20043,1,2.85082009893257,7682,1,13.3,19.5521999479302,50949
20045,0,2.51243453341678,121436,1,17,12.3143054777825,57120
20047,1,2.94840294840295,2849,0,11.3,21.2706212706213,46962
20049,1,0.637958532695375,2508,0,17.7,29.066985645933,37360
20051,1,5.15151515151515,28710,0,12,15.3814002089864,53840
20053,1,6.6010329244674,6196,0,11.9,20.9328599096191,50261
20055,1,8.81702220644069,36611,0,13.2,11.0185463385321,56206
20057,1,10.4697828139754,33888,0,11.6,11.1898016997167,56052
20059,1,2.42284733330732,25631,0,9.3,16.6283016659514,58033
20061,1,1.83162545253728,32594,0,10.3,8.64576302386942,50856
20063,1,8.0781010719755,2612,0,11.4,24.3108728943338,49626
20065,1,2.48796147672552,2492,0,12.5,27.4478330658106,41906
20067,1,6.62486368593239,7336,0,10.9,13.6723009814613,61614
20069,1,3.54715730150837,6033,0,7.5,15.083706282115,65771
20071,1,3.9119804400978,1227,0,11.3,20.7008964955175,51606
20073,1,2.14698596201486,6055,0,14.5,24.9215524360033,43083
20075,1,2.76179516685846,2607,0,14.1,14.0007671653241,51559
20077,1,3.12386487468217,5506,0,14.3,23.0112604431529,45570
20079,1,2.17480268927214,34210,1,10.4,19.5323004969307,57934
20081,1,4.52839629722292,3997,0,10.5,14.7860895671754,60808
20083,1,2.75027502750275,1818,0,11.7,23.982398239824,54058
20085,1,2.71084337349398,13280,1,10.5,19.0512048192771,56330
20087,1,1.71277997364954,18975,1,7.6,18.6455862977602,69246
20089,1,1.09116508271735,2841,0,15,30.1302358324534,44271
20091,0,2.7649337717867,597555,1,5.5,14.5129737011656,87087
20093,1,4.15926959168146,3943,0,12.4,15.5211767689576,63248
20095,1,2.21614227086183,7310,1,11.1,21.6826265389877,56005
20097,1,2.66295707472178,2516,0,12.1,21.939586645469,64399
20099,1,2.16389501101984,19964,0,16,19.0943698657584,44571
20101,1,2.17948717948718,1560,0,10.3,23.525641025641,59240
20103,1,3.36316255285672,81352,1,10.6,14.4790539876094,70807
20105,1,0.793913331128019,3023,0,12.7,24.4459146543169,44439
20107,1,1.51794871794872,9750,1,12.9,22.3589743589744,47153
20109,1,4.67651195499297,2844,0,9.1,20.8157524613221,50267
20111,1,4.13398790636413,33406,0,16.1,15.1918816978986,47982
20113,1,1.82920419105022,28537,0,10.5,19.8338998493184,58017
20115,1,1.61506276150628,11950,0,9.6,23.2887029288703,51712
20117,1,1.20345607899609,9722,0,11.2,21.7239251182884,51066
20119,1,4.26917510853835,4146,0,9.4,19.2715870718765,67220
20121,1,1.79038004750594,33680,1,7.9,16.7191211401425,71770
20123,1,1.00813008130081,6150,0,11.4,23.5772357723577,51514
20125,1,2.29140722291407,32120,0,19.5,19.8910336239103,42479
20127,1,1.467125520739,5521,0,11.4,24.7237819235646,49287
20129,1,2.69966254218223,2667,0,11.1,20.2849643794526,53785
20131,1,4.11619891678976,10155,0,9.1,20.1674052191039,59567
20133,1,1.99987461601154,15951,0,14.8,19.8357469751113,46176
20135,1,5.95070422535211,2840,0,10.5,25.8802816901408,51757
20137,1,14.3278084714549,5430,0,14.6,20.4788213627993,47252
20139,1,1.14171005583088,15941,1,12.5,19.8419170691926,53864
20141,1,1.17985611510791,3475,0,12.9,24.9784172661871,46101
20143,1,2.22337125129266,5802,0,10.2,20.3895208548776,56451
20145,1,6.7052727826882,6562,0,14.2,20.9844559585492,47039
20147,1,4.40097799511002,5317,0,12.4,23.9044574007899,47405
20149,1,1.73003254108827,24277,1,8,14.2645302137826,69975
20151,1,2.18596715717637,9378,0,12,20.2068671358499,52567
20153,1,6.2200956937799,2508,0,12.9,27.9106858054226,46638
20155,1,3.9363510955696,62342,0,12.3,19.7619582304065,49341
20157,1,1.95111492281304,4664,0,11,27.7444253859348,48566
20159,1,1.80463749868849,9531,0,13.8,19.3369006400168,51686
20161,0,3.05414976323895,73703,1,20.7,9.50978928944548,47057
20163,1,3.41113105924596,5013,0,11.2,22.2022740873728,47365
20165,1,3.55641771742645,3093,0,13.8,24.8302618816683,44121
20167,1,3.24308672361373,6907,0,13.7,24.4534530186767,45879
20169,1,2.25179684196982,54401,0,11,17.933493869598,53961
20171,1,4.77843577700633,4897,0,7.8,19.3587910965897,63790
20173,1,2.76261811073447,513607,1,13.4,14.5027228990259,56381
20175,1,10.1010101010101,21780,0,15.1,9.77961432506887,50671
20177,0,2.24282953706781,177499,1,13.9,18.1950320846878,53612
20179,1,8.48795894196605,2533,0,11.9,23.0556652191078,50553
20181,1,4.35667062213935,5899,0,13.7,19.274453297169,45966
20183,1,0.943658062725507,3603,0,12.2,27.6713849569803,41899
20185,1,2.39348970799426,4178,0,13.4,22.1876495931068,47835
20187,1,5.33467539003523,1987,0,11.5,17.6144942123805,60136
20189,1,4.58715596330275,5559,0,10.7,15.9021406727829,58817
20191,1,1.60027830927118,22996,1,13.4,18.7119499043312,56946
20193,1,5.31707949682272,7711,0,9.9,17.6630787187135,55345
20195,1,4.1890440386681,2793,0,11.6,26.4948084496957,48520
20197,1,1.4494854326714,6899,1,8.1,20.0173938251921,59744
20199,1,5.45575515635396,1503,0,13.1,23.2867598137059,51350
20201,1,1.309963099631,5420,0,12.4,23.9483394833948,48104
20203,1,2.94536817102138,2105,0,11.9,20.2375296912114,59800
20205,1,1.46566647432198,8665,0,15.4,21.3964223889209,45697
20207,1,1.19384228715049,3183,0,16.1,24.2852654728244,43894
20209,0,5.35070528174978,165324,1,18.4,12.2674263869735,47084
21001,1,3.16419463960448,19215,0,23.8,18.5844392401769,37392
21003,1,2.72701448726446,21122,1,17.3,17.6356405643405,44624
21005,1,1.26638132639103,22663,0,10,15.7613731633058,60908
21007,1,1.07782930191753,7979,0,15.3,20.9299410953754,47658
21009,1,3.1261318362912,44176,0,19.2,17.6973922491851,42439
21011,1,1.17096018735363,12383,0,20.4,16.7972219979003,44183
21013,1,3.18039820843841,26569,0,31.3,19.2141217208024,29362
21015,1,1.83756167653745,131533,1,6.4,13.5357666897281,77696
21017,1,1.72909235037654,20184,1,16.5,18.9011097899326,48614
21019,1,1.62362404741744,47240,1,18.3,19.5194750211685,48020
21021,1,1.66445182724253,30100,0,14.8,19.1262458471761,47528
21023,1,0.910304648622406,8239,1,11.3,16.6282315815026,56432
21025,1,1.26512651265127,12726,0,32.5,17.2324375294672,31182
21027,1,1.17716303708064,20388,0,18.8,19.3299980380616,47284
21029,1,2.06984173975256,81069,1,9.5,15.606458695679,61022
21031,1,3.49201378014407,12772,1,17.7,18.7911055433761,43048
21033,1,2.54030672434133,12715,0,18,20.8572552103814,43659
21035,1,2.80311741407947,39135,0,21.3,16.9004727226268,41873
21037,1,1.58450704225352,93152,1,13.1,15.6185589144624,60904
21039,1,2.34751624397401,4771,0,17.2,21.4420456927269,41249
21041,1,2.19800689205551,10737,0,15.6,15.2277172394524,47623
21043,1,1.51829358613539,27004,0,31.1,18.7564805214042,32906
21045,1,2.42950654582075,15888,0,26,20.1221047331319,34358
21047,1,2.93145065647193,71671,1,18.2,12.2657699766991,40299
21049,1,1.60004413914867,36249,1,16,17.8763552097989,50162
21051,1,3.22805272320318,20105,0,38.2,15.2449639393186,28146
21053,1,2.72388790907309,10206,0,25.7,19.4983343131491,31118
21055,1,1.97420078519349,8915,0,17.8,20.7739764441952,43624
21057,1,2.86829854332482,6659,0,23.3,21.8651449166542,33541
21059,1,2.14037031175819,101104,1,15.3,16.940971672733,51441
21061,1,1.70278637770898,12274,1,17.4,20.7430340557276,43151
21063,1,4.55514118273841,7508,0,25.2,19.7522642514651,35446
21065,1,2.20453585011974,14198,0,25.3,19.0308494154106,35701
21067,0,3.5876212242881,323780,1,14.6,13.3467169065415,55358
21069,1,1.42738359201774,14432,0,18.6,17.8977272727273,42571
21071,1,1.4506904728693,35845,0,34.2,18.3791323755056,33218
21073,0,1.82229656597461,50815,0,12.9,18.0025582997147,53134
21075,1,3.92156862745098,6120,0,30.2,20.2124183006536,32355
21077,1,1.50588768115942,8832,1,15.1,13.960597826087,49060
21079,1,2.11845102505695,17560,0,16.1,18.1605922551253,51203
21081,1,1.19023924206839,25121,1,13.9,13.7414911826758,53965
21083,1,2.59935150199641,37317,0,16.9,18.4929120776054,46785
21085,1,2.16557121689905,26321,0,21.4,17.7690817218191,40780
21087,1,3.41207349081365,11049,0,18,20.6353516155308,36782
21089,1,1.98763751843031,35268,1,16.6,20.948168311217,49457
21091,1,1.92966430691939,8758,1,12,16.9673441424983,56769
21093,1,2.14578273949763,110356,1,13.4,13.952118597992,52278
21095,1,2.4461357870423,26409,0,33.4,18.724677193381,29521
21097,1,1.56033656406433,18778,0,15.5,17.563105762062,51709
21099,1,2.65524172220459,18906,0,22.2,16.5661694700095,37038
21101,1,3.1387773902744,45591,1,16.3,17.5736439209493,51161
21103,1,2.01167266857072,16106,1,14.3,17.5710915186887,53405
21105,1,2.85003392897534,4421,0,17.7,25.537208776295,44290
21107,1,2.58942043134818,45068,0,18.1,18.4476790627496,45512
21109,1,3.86847195357834,13442,0,26.5,17.2370183008481,35317
21111,0,3.3500883173246,770517,1,15.4,16.1583715868696,55860
21113,1,2.00853115727003,53920,1,12.6,14.9981454005935,59443
21115,1,1.9119092289824,22386,0,25,18.3909586348611,39381
21117,1,1.8578629457215,166051,1,10.4,14.4407441087377,64644
21119,1,2.51884172947243,15126,0,32.1,18.4715060161312,32228
21121,1,2.99322770253003,31304,0,31.9,17.2693585484283,30742
21123,1,2.55818829943384,14307,1,15.3,17.6417138463689,45458
21125,1,2.69165471657683,60669,0,20.6,16.3526677545369,41425
21127,1,1.14315072891914,15571,0,25.5,17.3335045918695,36667
21129,1,2.68733115313522,7033,0,34.4,17.5742926205033,29124
21131,1,1.46899339445923,10143,0,30.8,17.9236912156167,31921
21133,1,1.50235170555733,21899,0,31.1,19.5305721722453,32321
21135,1,2.56468280908199,13257,0,25.2,18.6241231047748,35751
21137,1,1.51355299464373,24644,0,20.6,18.2235026781367,42190
21139,1,1.52564380004328,9242,0,13.9,21.7052586020342,48182
21141,1,3.15684167623847,26989,0,18,18.6149912927489,46742
21143,1,1.53577225621176,8009,0,14.5,25.9707828692721,48395
21145,1,2.05980473173568,65346,0,14.7,19.8022832308022,48950
21147,1,1.77504595588235,17408,0,33.7,16.0443474264706,30029
21149,1,2.51837440553394,9252,1,13.9,19.4552529182879,48080
21151,1,2.70656504417114,92368,0,16.5,13.7894075870431,51897
21153,1,1.78773661219867,12362,0,28.4,17.1735965054198,30950
21155,1,2.84992784992785,19404,0,17.1,16.4192949907236,45661
21157,1,1.76012311243628,31191,0,12.1,21.8300150684492,52388
21159,1,2.1637375253908,11323,0,39.1,16.6122052459596,28925
21161,1,1.17201166180758,17150,0,18.2,18.3498542274052,41807
21163,1,1.59846769980846,28715,1,11.4,14.0205467525683,57613
21165,1,1.48814137343048,6451,0,26.4,20.9734924817858,34002
21167,1,1.8508312666483,21774,0,12.8,18.779278038027,53921
21169,1,2.19341974077767,10030,0,23.3,18.6839481555334,35906
21171,1,3.48012688934503,10718,0,23,18.8094793804814,35596
21173,1,2.10970464135021,28203,0,15.3,15.8529234478602,46629
21175,1,1.19145747470963,13345,0,27.3,16.7478456350693,35848
21177,1,3.34048222525509,30774,0,17.4,19.1232858906869,43722
21179,1,2.48413338858476,45851,0,12.2,15.6485136638241,55602
21181,1,1.7164387384873,7166,0,15.5,16.5364219927435,41428
21183,1,2.7317640220866,24087,0,17.2,17.7979823141113,44751
21185,1,2.31081690988416,66470,1,5.6,13.2044531367534,102136
21187,1,1.19485294117647,10880,0,15.8,18.5018382352941,48998
21189,1,2.30322003577818,4472,0,39.2,19.6109123434705,26278
21191,1,0.998003992015968,14529,1,15.5,16.0850712368367,54583
21193,1,2.27655986509275,26092,0,28.9,16.9745515866932,33108
21195,1,1.85096400808191,58402,0,23.8,18.7699051402349,37124
21197,1,1.3261533515512,12442,0,22,15.8736537534159,37776
21199,1,1.76872011512929,64623,0,19.5,18.7704068211008,41541
21201,1,1.87353629976581,2135,0,19.1,21.5456674473068,45146
21203,1,2.32238805970149,16750,0,22.8,18.155223880597,37732
21205,1,1.67595492820242,24583,0,22.7,14.030020746044,41196
21207,1,2.49705403737164,17821,0,21.6,20.1840525223051,34648
21209,1,2.19521336403063,56031,1,8.3,12.0415484285485,73500
21211,1,3.24827898924111,48518,1,10,15.4252030174368,66056
21213,1,2.06703006098548,18529,0,12.5,16.4930649252523,51769
21215,1,1.84633393636267,18794,1,7.3,13.977865276152,85899
21217,1,2.45019374535207,25549,0,19.2,18.000704528553,45429
21219,1,2.50995045081634,12311,0,17.1,16.0994232799935,51027
21221,1,1.85071365157413,14643,1,13.1,22.2563682305538,49767
21223,1,1.23311802701116,8515,1,16.5,17.4867880211392,51674
21225,1,3.66770079283006,14505,0,16.3,16.580489486384,47067
21227,1,4.22888225255973,131264,1,16.5,12.8717698683569,53478
21229,1,2.41641840450182,12084,0,13.8,18.0072823568355,50246
21231,1,1.70510064490913,20468,0,28.1,21.0377174125464,33701
21233,1,2.76104034779956,13111,0,18.4,17.4128594310121,47132
21235,1,2.58263892721152,36242,0,25.7,15.9455879918327,36863
21237,1,1.14253866518044,7177,0,31.4,19.3395569179323,30144
21239,1,1.62816115780349,26533,1,9.4,18.7992311461199,66164
22001,1,5.29184756391703,62190,1,25.2,15.2612960283004,40484
22003,1,7.31107205623902,25605,0,19.6,15.012692833431,44395
22005,1,3.47953028747433,124672,1,10.8,11.8182109856263,77758
22007,1,3.65022421524664,22300,0,20.7,18.0269058295964,48120
22009,1,4.38436063466957,40462,0,27.4,16.9294646829124,37731
22011,1,2.93130754570102,37253,0,15.4,15.759804579497,57005
22013,1,4.75653742110009,13308,0,26.9,20.9272617974151,34047
22015,1,3.49569524708102,127185,1,14.4,14.3413138341786,56754
22017,0,4.30961378549493,242922,1,22.4,17.1273083541219,40467
22019,1,4.20654614203001,203112,1,14.9,14.7982393950136,50531
22021,1,3.85542168674699,9960,0,20.8,17.7610441767068,40842
22023,1,3.61653272101033,6968,1,13.9,16.4896670493685,57299
22025,1,4.85012489592007,9608,0,26,17.4750208159867,35812
22027,1,3.89488208730557,15944,0,32.7,19.1043652784747,33659
22029,1,3.23421213979154,19572,0,27.2,17.2644594318414,35840
22031,1,3.8416678816154,27436,1,18.3,17.8524566263304,44457
22033,0,3.73438619726231,440956,1,16.7,14.1800996017743,52945
22035,0,8.44109705840557,7037,0,45.7,14.7648145516555,27714
22037,1,9.34990934990935,19305,1,19.6,17.7207977207977,45174
22039,1,4.27593218311754,33443,0,27.3,15.330562449541,34113
22041,1,6.84163524508831,20156,0,27.3,17.8854931534035,34446
22043,1,2.446401565697,22482,1,20,15.2121697357886,43502
22045,1,4.38674391395667,70941,1,24.1,14.9814634696438,42909
22047,0,4.60254882185752,32721,1,23.8,15.8338681580636,47917
22049,1,5.52760659036599,15902,0,21.6,19.9094453527858,40828
22051,1,4.36216020698029,434051,1,15.6,17.124715759208,50871
22053,1,4.33791400164651,31582,0,17.7,16.335254258755,44492
22055,1,3.95416464153026,242782,1,15.3,13.2081455791616,57821
22057,1,4.0116190184987,98115,1,16.6,15.4594098761657,52651
22059,1,3.54628946839177,14917,0,19.5,16.9202922839713,45742
22061,1,3.66768370200865,47196,0,25.8,13.5519959318586,36525
22063,1,3.07737502418193,139567,1,11.3,13.1993952725214,63088
22065,0,8.04587402562494,11161,0,41.7,14.3893916315742,28452
22067,1,3.59083392393102,25398,0,27.4,18.7534451531617,34023
22069,1,3.97320158307251,38659,0,32.8,16.5938073928451,36298
22071,0,3.48408975821343,391006,1,23.8,14.7721518339872,38855
22073,1,4.67648486810163,154475,1,21.3,14.7900954847063,44371
22075,1,3.88295600170867,23410,1,15.5,13.4258863733447,58643
22077,1,5.2461257976299,21940,1,20.3,20.5834092980857,46603
22079,1,3.69786002052665,130562,1,19.4,16.3715322988312,48116
22081,1,5.46183791435649,8477,0,23.1,19.0987377610004,36865
22083,1,4.57111727416799,20192,0,26.2,17.5515055467512,35103
22085,1,4.30675765645806,24032,0,23.1,20.7223701731025,36423
22087,1,3.34967145395004,46721,1,20.1,11.4295498812097,43983
22089,1,3.7349420374818,52879,1,12.8,13.5668223680478,67585
22091,0,4.3656207366985,10262,1,19.6,19.9376339894757,38699
22093,0,4.04050007130294,21037,1,16.8,17.1602414792984,53903
22095,0,3.87180437198963,43184,1,18.2,14.2274916635791,50830
22097,1,4.52491421390943,82764,0,32.7,16.1036199313711,36624
22099,1,4.25766024505324,53621,1,19.3,15.0258294324985,46229
22101,1,4.10656165869731,49774,0,21,16.558845983847,39764
22103,1,3.0409397507274,258111,1,11.8,16.9283757763133,67054
22105,1,3.80558690955844,133777,1,17.9,14.3746682912608,47128
22107,0,4.23576871358135,4462,0,31.6,24.4060959211116,28962
22109,1,3.51465038145936,111021,1,17.3,14.3972761909909,51665
22111,1,5.06493506493507,22330,1,18,20.5553067622033,43584
22113,1,3.58850075213104,59830,1,18.3,15.2298178171486,48263
22115,1,2.32501023331969,48860,0,17.5,12.1960704052395,47664
22117,1,3.78687046498648,46582,0,24.6,17.9361126615431,36850
22119,1,3.94350224238363,38798,1,26,19.7587504510542,35070
22121,1,3.70832860332236,26427,1,12.8,13.6489196654936,58205
22123,1,3.523948279002,10982,0,23.3,19.0311418685121,39332
22125,1,4.94825355756792,15460,1,24.4,15.025873221216,60296
22127,1,5.00919767935475,14134,0,22.8,18.5793122965898,40133
23001,0,0.829316765571746,107679,1,12.3,17.7295480084325,49935
23003,1,0.101324671067336,67111,0,15.3,24.133152538332,39450
23005,0,0.921797129688612,293557,1,8.2,18.4499092169493,71586
23007,1,0.321102451751012,29897,0,14.5,22.4269993644847,49561
23009,0,0.140482749812994,54811,0,11.6,24.6100235354217,52148
23011,0,0.310444533636952,122083,0,11.2,19.9454469500258,52154
23013,0,0.271554650373388,39771,0,11,25.2872696185663,56678
23015,0,0.203832042397065,34342,0,11.1,27.7153339933609,56211
23017,1,0.317609080495678,57618,0,16.7,21.6651046547954,44243
23019,1,0.214433208026685,151096,1,14.7,18.6662783925451,47840
23021,1,0.0654761904761905,16800,0,17.5,26.7202380952381,40066
23023,0,0.249761463770556,35634,1,8.7,22.1165179323118,65969
23025,1,0.434851359898798,50592,0,16.1,20.8135673624288,43755
23027,0,0.395525772157001,39694,0,13.7,22.4845064745302,49482
23029,1,0.244522070498571,31490,0,18.3,24.4109241028898,39522
23031,0,0.711345155143069,206229,1,9,20.4786911637064,65984
24001,1,1.19056005635787,70975,1,16.7,20.2888340965129,43535
24003,0,2.16307802878665,576031,1,7,14.6780294810522,97051
24005,0,2.59550885951878,828431,1,9.9,17.178256245843,75836
24009,1,1.33147832135909,92003,1,5.4,14.876688803626,106270
24011,1,2.30302666346385,33304,0,13.2,16.244294979582,56627
24013,1,1.3851533880745,168429,1,6,16.8486424546842,95956
24015,1,1.36055083344679,102826,1,8.3,15.7411549608076,72739
24017,0,2.02782610849334,161503,1,6.6,12.5062692333889,92616
24019,1,2.60953809613101,31998,0,15.4,21.5982248890556,48682
24021,0,1.9397765677807,255648,1,6.2,14.462072850169,95196
24023,1,0.552069403010664,29163,0,12.2,22.370812330693,49147
24025,1,1.48529666556411,253956,1,7,16.1949314054403,87959
24027,0,1.87657025458236,323196,1,5.2,13.8086486218889,116719
24029,0,1.81086519114688,19383,0,12.9,26.7089717793943,55514
24031,0,2.51185910255594,1052567,1,6.9,15.5349730705979,107758
24033,0,3.72239109300699,909308,1,8.3,13.2628328355189,82445
24035,1,1.61787825117908,50251,1,6.5,18.8294760303278,93751
24037,1,1.34470638358304,112664,1,8,13.0742739473124,89964
24039,1,1.7682570593963,25675,1,23.4,16.9503407984421,42098
24041,0,1.79073793551179,36968,0,9.2,29.2252759143043,64245
24043,1,1.59283357406941,150926,1,11.1,17.2309608682401,62556
24045,0,2.52047095305005,103195,1,14.6,15.8903047628277,54313
24047,1,2.41977500337688,51823,1,10.4,27.8274125388341,59266
24510,0,3.03902936953834,602495,1,18.9,14.0062573133387,50501
25001,0,0.967607409108161,213413,1,8,30.5974800035612,69001
25003,0,0.639503593250388,126348,1,11.3,23.2674834583848,58375
25005,0,2.30664761303637,564022,1,10.8,16.9255809170564,66005
25007,0,0.530198248040572,17352,0,7.7,24.3142000922084,70224
